UID,Project Code,Account Manager,Client,Project Name,Opp Status,Status,Decision,Final Amount,Encoded Date,Date Received,Client Deadline,Remarks
"81174d66-a83b-47fc-be63-c3c249905a11","CMRP","JMO","URC SURE","PASSI_FDAS & Fire Suppression System @ Boiler No.5 (PR 1200015592)","","","DECLINE","","2025-03-06T16:00:00.000Z","2025-03-06T16:00:00.000Z","",""
"18bec8dc-84d3-47f6-8aae-8221cdc68aa9","CMRP","JMO","WHITEPORT, Inc.","QC Secretariat Supply, Deliver & Installation of Electrical & Auxiliary Works","","","DECLINE","","2025-03-05T16:00:00.000Z","2025-03-05T16:00:00.000Z","2025-03-16T16:00:00.000Z","Apr24:-package without qtn, please proceed as no qoute"
"e479f756-afa9-4b5e-97e8-9612fe9f3b20","CMRP25020085","RTR","Siemens","Siemens Dole Polomok PLC","OP30","Submitted","GO","1553245.74","2025-03-04T16:00:00.000Z","2025-02-27T16:00:00.000Z","2025-03-13T16:00:00.000Z",""
"042cff9a-d993-471b-b984-8b75af73b962","CMRP25030100","JMO","DDT Konstract, Inc.","Supply & Install Walk Thru Detector & Baggage Scanner for Savoy Hotel","OP30","Submitted","GO","1364152.5","2025-03-04T16:00:00.000Z","2025-03-04T16:00:00.000Z","2025-03-11T16:00:00.000Z","10June, Project deferred to 2026 acc to buyer"
"3d3c9ed4-5535-4a4d-93a7-231440f304c5","CMRP25030117","CBD","Megaworld","Maple Grove CCTV","LOST","Submitted","GO","6026785.71","2025-03-04T16:00:00.000Z","2025-03-03T16:00:00.000Z","2025-03-13T16:00:00.000Z","June 5 lost; no info | not to quote again to CPD1"
"e7ed24cb-359b-4f5e-8fe0-e87549955174","CMRP25020064","CBD","Applied Thermal Technology Solution Corporation","Rockwell Nepo Pamp EE Supply and Installation","OP60","For Revision","GO","11464041.88","2025-03-04T16:00:00.000Z","2025-03-04T16:00:00.000Z","2025-09-17T16:00:00.000Z","Sep15 (Additional Chiller Management System scope)"
"126535a4-dd74-4873-a37b-5eda8a42a320","","NSG","URC SURE","PASSI - Level Transmitter","","","DECLINE","","2025-03-03T16:00:00.000Z","2025-03-03T16:00:00.000Z","",""
"6fa406de-83cf-4c67-89cb-7039ef3b68c8","CMRP25030119","NSG","The Farm at San Benito","The Farm at San Benito Siemens FDAS","","","DECLINE","","2025-03-03T16:00:00.000Z","2025-03-03T16:00:00.000Z","",""
"ac332b85-004e-4e46-a1d0-5f959c60294c","","JMO","URC BCFG","Pam 1 Electrical Install'n of Power Feeder Supply for Roof Exhaust Drive Motor  (PR 1000133236)","LOST","Submitted","GO","890679.63","2025-03-03T16:00:00.000Z","2025-03-03T16:00:00.000Z","2025-03-10T16:00:00.000Z","Lost to MHECO"
"5eb2771e-411f-4433-8340-6facc7869c7e","CMRP25030090","NSG","Riviera Golf Club, Inc.","Riviera Replacement of VFD Sumitomo","OP100","Submitted","GO","112857.14","2025-03-03T16:00:00.000Z","2025-03-03T16:00:00.000Z","",""
"3b0d0380-24f8-4835-8576-d63d6417c447","CMRP25030096","LOS","NCC","NCC Hamme Mill 1 To LST Pulverizer Automation","OP90","Submitted","GO","876613.20","2025-03-02T16:00:00.000Z","2025-02-17T16:00:00.000Z","2025-03-04T16:00:00.000Z","Apr14:
- discount 1% to be able to attain Client budget, for PO Prep"
"bb424ddd-2bb3-4581-be64-27a3a22f0da9","CMRP25020077","RTR","ULI","ULI Capacitor bank at LVSG 4","LOST","Submitted","GO","1199984.19","2025-03-02T16:00:00.000Z","","",""
"7ca86160-3186-43ed-8b85-dfb9f74fdcca","CMRP25030098","RTR","Aboitiz","Aboitiz TMO UPGRADE OF MOBILE 5 DG 8,9,10 PLC SYSTEM","OP100","Submitted","GO","5405994.87","2025-03-02T16:00:00.000Z","2025-02-16T16:00:00.000Z","2025-03-06T16:00:00.000Z","mar31
- followup ms Jean today, and request details on bonds"
"6d9a8c0f-b517-46b9-ab9d-cf414104e2e6","","RTR","Aboitiz","Aboitiz TMI M2 UPGRADE OF PROTECTION RELAY FOR SEL700G","","","DECLINE","","2025-03-02T16:00:00.000Z","2025-02-27T16:00:00.000Z","2025-03-06T16:00:00.000Z",""
"c6496694-1c19-4782-a6a2-4a501c134bee","","RTR","Aboitiz","Aboitiz TMO Transformer Assesment","","","DECLINE","","2025-03-02T16:00:00.000Z","2025-02-26T16:00:00.000Z","2025-03-02T16:00:00.000Z","to followup transformer details"
"5af614d0-d838-4cab-a039-50f1cfcd8eed","CMRP25020080","LOS","Forthright Builders Inc.","Forthright MCEP Supply, Delivery and Testing of Fans and Blowers","OP30","Submitted","GO","558318.07","2025-03-02T16:00:00.000Z","","2025-03-26T16:00:00.000Z",""
"d80618d7-a119-4dd6-b549-1d7d3eb33d38","CMRP24020062","CBD","DMCI","PGH Phase 3 BMS","LOST","Submitted","GO","26695436.61","2025-02-28T16:00:00.000Z","","","Awarded to Subcon as a whole; Beta had own brand"
"71b2254b-fa82-44a8-a717-1d80766a1888","CMRP25020086","NSG","BBP","BBP Ascott Installation of New VFD","Inactive","Submitted","GO","17857.14","2025-02-27T16:00:00.000Z","2025-02-27T16:00:00.000Z","",""
"1825d5ff-de0e-44be-afd2-1e70ebed06a6","CMRP","JMO","URC BCFG","URC San Pedro 2_ PM of 8 units Transformers (PR1000134285)","","","DECLINE","","2025-02-26T16:00:00.000Z","2025-02-19T16:00:00.000Z","2025-03-14T16:00:00.000Z",""
"d6aebd0f-527d-4577-902e-a6a1f76d35e5","CMRP25020079","NSG","BBP","BBP Festive Relocation of Power Supply","Inactive","Submitted","GO","88446.75","2025-02-26T16:00:00.000Z","2025-02-26T16:00:00.000Z","",""
"74269bd5-0977-449e-b5b8-9eb4f3b4e5bf","CMRP25030095","JMO","URC BCFG","URC Pam 1 Conversion & Upgrade of Silo PLC & Desktop PC","OP100","Submitted","GO","2245652.41","2025-02-26T16:00:00.000Z","2025-02-26T16:00:00.000Z","2025-03-30T16:00:00.000Z","PO# 400159992 10-Apr-2025; Due 01-Aug"
"ff5a605e-43c3-402b-b557-f24f6f83fc89","CMRP","JMO","DDT Konstract","DDT House of Representative Secretariat Bldg Auxillary","","","DECLINE","","2025-02-25T16:00:00.000Z","2025-02-25T16:00:00.000Z","2025-03-11T16:00:00.000Z","Apr24:-package without qtn, please proceed as no qoute"
"e0f8534c-1996-4cea-9c2e-bf5330edef07","","CBD","DMCI","Megaworld Savoy Hotel Palawan","","","DECLINE","","2025-02-24T16:00:00.000Z","2025-02-17T16:00:00.000Z","",""
"76fcd6c7-67b6-4399-839b-c484e29bb9f4","","NSG","URC SURE","URC CARSUMCO PR No. 1000104638 - Pneumatic Actuator","","","DECLINE","","2025-02-24T16:00:00.000Z","2025-02-24T16:00:00.000Z","",""
"5a5faf36-5851-4c44-afdb-f869a02681b0","","CBD","DMCI","Megaworld Bellagio Palawan","","","DECLINE","","2025-02-24T16:00:00.000Z","2025-02-17T16:00:00.000Z","",""
"8e1d8fdb-10c6-4b97-a6b7-b16c30107591","CMRP25020075","JMO","URC BCFG","NURC Cavite UPS Activation at Production Line Control Panel","LOST","Submitted","GO","424317.22","2025-02-24T16:00:00.000Z","2025-02-23T16:00:00.000Z","2025-03-05T16:00:00.000Z","23Apr: Lost Bid; Price issue"
"8a8665d7-1bf3-4005-a037-727e438e5a21","CMRP24120536","RTR","URC BCFG","URC La Carlota Mill Installation of Controls for 10 units of Pans","OP60","Submitted","GO","9910704.77","2025-02-23T16:00:00.000Z","2025-01-30T16:00:00.000Z","",""
"35754277-de79-4cd6-8f1c-63306b2053f4","CMRP25030109","JMO","URC AIG","URC AIG Antipolo Electrical & FDAS System Wet Pet Food Plant at Hatchery","LOST","Submitted","GO","5161075.83","2025-02-23T16:00:00.000Z","2025-02-20T16:00:00.000Z","2025-03-06T16:00:00.000Z","28Apr submitted; 26May, Lost per Sir Gerald Cerilla feedback"
"9d69c1d1-7a63-4350-bbdf-2f25d5d5dd07","","NSG","URC SURE","PASSI PR#1000122014 - Solenoid Valve","","","DECLINE","","2025-02-23T16:00:00.000Z","2025-02-21T16:00:00.000Z","2025-02-28T16:00:00.000Z",""
"80f7f16a-edbc-42ba-8ab1-02720356001a","","RTR","Unilab","Amherst Supply and Installation of MES/PCS Workstations Booth","","","DECLINE","","2025-02-23T16:00:00.000Z","2025-02-16T16:00:00.000Z","","waiting for Difsys quotation"
"167ef77d-4ee6-4c1e-9602-a57f632dac29","CMRP","JMO","Manila Water Phil. Ventures","Laguna Water Rehab of Mobile Water Treatment Plant","","On-Going","GO","","2025-02-23T16:00:00.000Z","2025-02-23T16:00:00.000Z","2025-08-28T16:00:00.000Z","22July active, pending Water Lab results from Mam Arvie
07Aug recvd Water Lab results from Mam Arvi 
for WINFRA quote;
08Sep, WINFRA RFI anew to proponent"
"2d56f3f6-b184-49cd-9115-7285b85a9d22","CMRP25030099","RTR","Aboitiz","Aboitiz TMO EcoStruxure Control Expert XL License","OP100","Submitted","GO","250000.00","2025-02-23T16:00:00.000Z","2025-02-12T16:00:00.000Z","2025-03-10T16:00:00.000Z",""
"dafa4cd9-5fef-43fa-b111-939c28f39382","CMRP25030094","JMO","URC BCFG","URC Canlubang S,I & Relocate Elec'l, CCTV & Lighting System","Inactive","Submitted","GO","2163800","2025-02-23T16:00:00.000Z","2025-06-16T16:00:00.000Z","2025-06-17T16:00:00.000Z","19June rev01 rev SoW/BoM;
 BAFO for 12Aug SSW;
04Sep cancelled by Corporate Eng'g acc to sir Boni"
"8d072aa5-8afd-4f32-bc51-f175aa558680","CMRP25020058","NSG","Meralco Energy, Inc.","MServ Supply and Delivery of Schneider HV Switchgear","","","DECLINE","","2025-02-23T16:00:00.000Z","2025-02-19T16:00:00.000Z","","Not responsive"
"36829e2d-0dc5-45bb-a2e4-6a9724af2bd9","CMRP25020060","NSG","Analog Devices, Inc.","ADI Calibration of Siemens Instruments","OP60","Submitted","GO","310715.15","2025-02-23T16:00:00.000Z","2025-02-16T16:00:00.000Z","",""
"2d151af3-30ee-461a-916d-6ce67bb0402b","CMRP25020059","NSG","Meralco Energy, Inc.","MServ Supply and Delivery of GCB 1600A Main","","","DECLINE","","2025-02-23T16:00:00.000Z","2025-02-19T16:00:00.000Z","","Not responsive"
"db8a34d0-510f-42b9-a204-761f6a267414","CMRP25020057","NSG","Megaworld","RFQ - PR C-00295 AUXILIARY WIRE FOR NGC BPO TOWER 1 (BULACAN)","OP30","Submitted","GO","31663.44","2025-02-23T16:00:00.000Z","2025-02-19T16:00:00.000Z","2025-02-23T16:00:00.000Z",""
"b574a43f-3a95-4ef2-8a56-2d43415e7566","CMRP25020063","NSG","Aboitiz","TMI M2: CYLINDER PRESSURE SENSOR (PR 140002707)","OP100","Submitted","GO","237230.22","2025-02-23T16:00:00.000Z","2025-02-23T16:00:00.000Z","2025-02-24T16:00:00.000Z","PO_150002098_0 15-April-2025"
"93c4c8a9-4988-42b0-96f3-b1498b575754","","NSG","URC SURE","URSUMCO PR#1000132532 - Transmitters","","","DECLINE","","2025-02-23T16:00:00.000Z","2025-02-19T16:00:00.000Z","2025-02-26T16:00:00.000Z",""
"72f6d921-bf3d-4c84-b011-28829c912f84","CMRP24080297","CBD","Megaworld","NothHill CCTV Lamp Post","OP100","Submitted","GO","330357.14","2025-02-21T16:00:00.000Z","2024-12-11T16:00:00.000Z","","Sep5 (B#1F collected)"
"7aa8b21d-acc0-4ac1-a082-d85ea60c898e","CMRP25020076","CBD","Grand Apex Construction Inc.","MRT7 Station 2 ACS","OP100","Submitted","GO","8890148.97","2025-02-20T16:00:00.000Z","2025-02-18T16:00:00.000Z","2025-02-25T16:00:00.000Z","Sep6 (partial DP)"
"ea7c4e2f-07cb-441c-b382-a1b792326fc9","CMRP25040187","JMO","URC BCFG","NURC Tarlac_Steam Monitoring","LOST","Submitted","GO","6565231.11","2025-02-20T16:00:00.000Z","2025-07-06T16:00:00.000Z","2025-08-04T16:00:00.000Z","21 July rev3 Pre -SSW offer Re-aligned w/ end-user; 05Aug SSW lost to Controtek (5.1M)"
"66dc016e-3b1b-43e8-b396-a8e2e78329d1","CMRP25040188","JMO","URC BCFG","NURC Tarlac _Automated Oil Refill for Cooker","OP60","Submitted","GO","3257096.97","2025-02-20T16:00:00.000Z","2025-02-20T16:00:00.000Z","2025-04-29T16:00:00.000Z","30Apr, Rev01 submitted: 30June, CAPEX requested"
"bda0343e-7c2b-4bc2-b890-491af4a285ab","","NSG","Megaworld","Northwin Cable wires","OP30","Submitted","","31663.44","2025-02-20T16:00:00.000Z","2025-02-19T16:00:00.000Z","",""
"23c17e0b-13cf-40e8-bbf8-9fb8224da727","CMRPP25020073","JMO","URC BCFG","NUR Cavite_S&I Door Interlock of 5-Hoists","LOST","Submitted","GO","524980.85","2025-02-20T16:00:00.000Z","2025-02-20T16:00:00.000Z","2025-03-04T16:00:00.000Z","Lost Bid; Offered same failing technology"
"1da467f0-ec98-4da8-8fc5-d89800b696bf","CMRP25020071","JMO","URC BCFG","Pam 1 Bakery Plant B PM of Transformer & MVSG (PR 1000127786 )","","Submitted","DECLINE","","2025-02-19T16:00:00.000Z","2025-02-19T16:00:00.000Z","","Site assessed but declined by RUA"
"550c86eb-1350-4b48-8d98-be6fcd464ad5","CMRP25020070","JMO","URC BCFG","Pam 1 Bakery Plant A PM of Transformer & MVSG (PR 1000127525)","","","DECLINE","","2025-02-19T16:00:00.000Z","2025-02-19T16:00:00.000Z","","Site assessed but declined by RUA"
"972bc844-4d84-486a-b031-3ae29626136c","CMRP25020069","JMO","URC BCFG","Pam 1 Confec Radiator OH & PMS of Caterpillar GenSet # 1 (PR1000129998)","LOST","Submitted","GO","342554.13","2025-02-19T16:00:00.000Z","2025-02-19T16:00:00.000Z","2025-02-26T16:00:00.000Z","Lost to MADOCS (CCL equipment Supplier"
"656981ee-5518-421f-8b02-0887b72bd65a","","JMO","URC BCFG","Pam 1 Bakery Line PMS of Detroit GenSet #4 (PR 1000130014 )","","","DECLINE","","2025-02-19T16:00:00.000Z","2025-02-19T16:00:00.000Z","2025-02-26T16:00:00.000Z","Site assessed by RUA: Detroit Genset not working"
"a2dc817e-41e3-4cb9-84d4-1bd89d582566","CMRP25020067","JMO","URC BCFG","Pam 1 Confec Radiator OH & PMS of Caterpillar GenSet #3 (PR1000130004)","LOST","Submitted","GO","477819.71","2025-02-19T16:00:00.000Z","2025-02-19T16:00:00.000Z","2025-02-26T16:00:00.000Z","Lost to MADOCS (CCL equipment Supplier"
"43a0be6f-d47f-40d3-bfa6-9cf50d86638a","CMRP25020068","JMO","URC BCFG","Pam 1 Confec PMS of Caterpillar GenSet # 2 (PR 1000130003)","LOST","Submitted","GO","269690.07","2025-02-19T16:00:00.000Z","2025-02-19T16:00:00.000Z","2025-02-26T16:00:00.000Z","Lost to MADOCS (CCL equipment Supplier"
"05619820-91a8-47f1-a147-9b13cd4f6e42","CMRP25020066","JMO","URC BCFG","Pam 1 Bakery Line PMS of Cummins GenSet #5 (PR1000130020)","LOST","Submitted","GO","269690.07","2025-02-19T16:00:00.000Z","2025-02-19T16:00:00.000Z","2025-02-26T16:00:00.000Z","Lost to MADOCS (CCL equipment Supplier"
"d61c5143-758d-4329-bceb-950c99103d04","CMRP25020051","NSG","Manila Water Philippines Venture","Manila Water Supply of VFD","OP30","Submitted","GO","990632.39","2025-02-18T16:00:00.000Z","2025-02-17T16:00:00.000Z","",""
"ab5e4969-7125-430d-8318-35f205ff1484","CMRP25040158","CBD","Reytech Construction and Development Corporation","Westgate Bosch FDAS","LOST","Submitted","GO","3415079.11","2025-02-18T16:00:00.000Z","2025-02-18T16:00:00.000Z","","too long to quote due to turnover and gencon lost as well"
"fdd45eb2-a8e5-4a72-be91-11afc2ff7e7d","CMRP25020050","NSG","Manila Water Philippines Venture","Manila Water Supply of Fluke 1630","OP30","Submitted","GO","566065.58","2025-02-18T16:00:00.000Z","2025-02-17T16:00:00.000Z","2025-02-19T16:00:00.000Z",""
"038ea50f-da1f-4273-a1a8-cb7117a1136d","CMRP","JMO","URC SURE","PASSI Assess & Repair ASSENWARE FDAS (PR 1000128249)","","","DECLINE","","2025-02-18T16:00:00.000Z","2025-02-18T16:00:00.000Z","2025-02-25T16:00:00.000Z",""
"f854712d-3790-4fd9-a1b1-ddc9f1b2a710","CMRP25020052","NSG","BBP","BBP Supply and Installation of CB and Lugs","OP100","Submitted","GO","20594.08","2025-02-18T16:00:00.000Z","2025-02-18T16:00:00.000Z","2025-02-18T16:00:00.000Z",""
"c746faa2-3166-44c7-a8a7-0850b71daefe","CMRP25020072","JMO","ORCA-Caloocan","ORCA Caloocan 321.28 kWp Roof-Mount On-Grid Solar","OP30","Submitted","GO","17247292.22","2025-02-18T16:00:00.000Z","2025-02-18T16:00:00.000Z","2025-02-27T16:00:00.000Z","03June: EEA mtg; 09June Mtg defered project to 2026;prioritize TAguig first"
"b98c5d0d-2e6a-4515-ba9c-e4f23cdf900b","CMRP25030122","CBD","Asia Affinity Property Management","Two Techno Place Additional CCTV","Inactive","Submitted","GO","1133928.57","2025-02-17T16:00:00.000Z","2025-02-17T16:00:00.000Z","2025-04-06T16:00:00.000Z","June or Q3 target awarding"
"1859948e-58a9-425a-a689-1fcc1b6f1155","","CBD","Megaworld","Kingsford Power & Lightning","","","DECLINE","","2025-02-16T16:00:00.000Z","2025-02-11T16:00:00.000Z","2025-02-16T16:00:00.000Z",""
"f00f3fe5-3ab4-4438-a51e-48691c25fc08","CMRP24010018","CBD","Asia Affinity Property Management","World Finance Plaza FDAS","Inactive","Submitted","GO","420736.32","2025-02-16T16:00:00.000Z","2025-02-16T16:00:00.000Z","2025-02-17T16:00:00.000Z","June or Q3 target awarding"
"bd44accc-aafd-4fd0-a0cd-71afb6a2b01e","","CBD","Archipelago Builders Corporation","PrimeHouse MEPFS","","","DECLINE","","2025-02-16T16:00:00.000Z","2025-02-13T16:00:00.000Z","2025-02-18T16:00:00.000Z",""
"e1348f85-9f40-4d6a-9c39-8afcc3cedd1e","","CBD","ACEN","SCADA Preventive Maintenance","","","DECLINE","","2025-02-16T16:00:00.000Z","2025-02-16T16:00:00.000Z","","Too long to quote"
"82d7e208-f07e-47c9-920c-f2ba099daf4a","","NSG","URC SURE","PASSI PR#1000111983 - Transmitter","","","DECLINE","","2025-02-16T16:00:00.000Z","2025-02-13T16:00:00.000Z","",""
"79a9af55-3dc8-4b5e-9c8a-3e81359d32a4","","NSG","URC SURE","BAIS DIS PR#1000115722 ;1000114198 ;1200012429 ; 1200002825","","","DECLINE","","2025-02-16T16:00:00.000Z","2025-02-09T16:00:00.000Z","",""
"197f33f7-42b7-481d-a101-af08b62e0c82","","NSG","URC SURE","URSUMCO PR#1000115722 ;1000114198 ;1200012429 ; 1200002825","","","DECLINE","","2025-02-16T16:00:00.000Z","2025-02-09T16:00:00.000Z","",""
"94296639-43cc-444b-ab20-29107ca921f6","CMRP25020065A","CBD","FujiHaya","FujiHaya SM Fairview Power Metering System -OptionA","OP30","Submitted","GO","842817.06","2025-02-16T16:00:00.000Z","2025-02-12T16:00:00.000Z","",""
"c4c46c1e-f2cb-480c-bb7b-1042c275679d","CMRP25020045","NSG","URC SURE","URC SONEDCO PR #1000104836 - Softstarter","OP30","Submitted","GO","109333.13","2025-02-16T16:00:00.000Z","2025-02-11T16:00:00.000Z","2025-02-19T16:00:00.000Z",""
"07f2c690-921e-4468-9914-09f59a502daa","CMRP25020044","NSG","URC SURE","URSUMCO PR#1200014292 ; 1200014426 ; 1200014512 ; 1200014513 - VFD and Transformers","OP30","Submitted","GO","9845567.29","2025-02-16T16:00:00.000Z","2025-02-11T16:00:00.000Z","2025-02-19T16:00:00.000Z",""
"8dc067b2-24f1-4258-b27e-3518ca30edf8","CMRP25020054","JMO","URC BCFG","URC San Pedro-1 Rehab of Waste Water Control Panel 1","LOST","Submitted","GO","576972.09","2025-02-16T16:00:00.000Z","2025-02-16T16:00:00.000Z","2025-02-25T16:00:00.000Z","Lost to De Vera (300K only)"
"9ef0421a-d7c0-4be7-83fe-944ca85a5b50","CMRP","JMO","URC BCFG","URC Binan Cabana Packaging Machine HMI Upgrade","Inactive","Not Yet Started","PENDING","","2025-02-13T16:00:00.000Z","2025-02-13T16:00:00.000Z","","CAPEX for approval budgeted for 2026"
"1f1b3994-b9a1-44e5-9501-6cf19b50014a","CMRP25020043","NSG","URC BCFG","URC Pam 2 Supply of Siemens Breaker","OP30","Submitted","GO","54208.85","2025-02-13T16:00:00.000Z","2025-02-13T16:00:00.000Z","2025-02-13T16:00:00.000Z",""
"57432c4a-f519-4567-92cc-8926c7112acc","CMRP25020049","JMO","URC BCFG","URC Cal 2 S&I Steam Power Metering (PR 12000017572)","OP100","Submitted","GO","399966","2025-02-11T16:00:00.000Z","2025-02-11T16:00:00.000Z","2025-03-05T16:00:00.000Z","PO# 400165340 14-May-2025; Due 31-Oct"
"4e4b0284-154c-477a-89ab-c4c8ff175e15","CMRP25030116","NSG","DDT Konstract","The Bellagio Palawan - BMS and EV Charger Supply & Delivery","","","DECLINE","","2025-02-11T16:00:00.000Z","2025-02-11T16:00:00.000Z","2025-03-18T16:00:00.000Z","Endorsed to Neil for Supply Only"
"5baf36a5-4d8a-465a-a763-a8b21bc4b4d3","CMRP25020039","NSG","LBI Philippines, Inc","LBI Supply of TRS 230V Relay","Inactive","Submitted","GO","79787.53","2025-02-11T16:00:00.000Z","2025-02-11T16:00:00.000Z","2025-02-11T16:00:00.000Z",""
"4ebd98cb-303c-456c-b7a8-37383b17773b","","CBD","St. Luke's","PMS of Lightning Arrester","","","DECLINE","","2025-02-11T16:00:00.000Z","2025-02-04T16:00:00.000Z","2025-02-11T16:00:00.000Z",""
"728c9e66-755a-4fdc-b01a-7af43ce2951f","CMRP25020078","CBD","Asia Affinity Property Management","One World Square BMS","Inactive","Submitted","GO","5178571.20","2025-02-11T16:00:00.000Z","2025-02-11T16:00:00.000Z","2025-02-26T16:00:00.000Z","Q4 or 2026"
"9dbe9152-e547-4c3c-ad5b-927fff615fc8","CMRP25020047","JMO","URC BCFG","URC Pam 2_ Boiler PLC and CPU Upgrade (RFP by Sir Errol)","OP100","Submitted","GO","434910.71","2025-02-11T16:00:00.000Z","2025-02-11T16:00:00.000Z","","PO# 400159505 08-April-2025;  Completed"
"d1d06e75-652b-44a2-8ae0-883b6e829bbf","","CBD","DMCI","Paragua Sands Hotel","","","DECLINE","","2025-02-11T16:00:00.000Z","2025-02-11T16:00:00.000Z","2025-02-20T16:00:00.000Z",""
"88f02cf5-5958-491a-b106-c4f177c6421b","CMRP25020046","JMO","URC BCFG","URC Canl Nips Sprayed Line - Panning Machine PLC System Upgrade (PR1200015565)","LOST","Submitted","GO","1363953.45","2025-02-09T16:00:00.000Z","2025-02-09T16:00:00.000Z","2025-02-20T16:00:00.000Z","13May SSW offer lost to Exponent"
"76195c67-7066-406b-8cf9-572a4d3951d1","CMRP25020053","JMO","URC BCFG","URC Canl Nips Peanuts Duonadin AHU Electrical Works","LOST","Submitted","GO","1309436.64","2025-02-09T16:00:00.000Z","2025-02-09T16:00:00.000Z","2025-02-20T16:00:00.000Z","Lost Bid to Megamaster link"
"76cd6dad-add0-4cff-b630-78cb91478730","CMRP25010029","RTR","Aboitiz","Aboitiz TMI Nasipit RTU Integration","OP100","Submitted","GO","1896937.17","2025-02-07T16:00:00.000Z","","",""
"25f7ec2e-5b1c-4a6b-91bd-21ae5f9958ee","CMRP25020034","RTR","Avant Equinox Group Industry Solutions (Aegis) Inc","AEGIS SMY CGP Project Labor Services","OP30","Submitted","GO","9912670.46","2025-02-07T16:00:00.000Z","","",""
"b33e7f7b-8759-4c29-89a3-1ec423e25b69","CMRP","JMO","URC BCFG","URC Pam Replace HMI of Line 3 Filler Machine (RFP by Sir Errol Ventura for TJ)","Inactive","","PENDING","","2025-02-07T16:00:00.000Z","2025-02-07T16:00:00.000Z","","Sir Errol request back-up program from EOM"
"997c019b-5e59-4a04-b7ad-6616a39df71f","CMRP24100453","RTR","Net Pacific Inc.","NetPac Globe Davao BMS Programming&Integration Services","OP100","Submitted","GO","699800.00","2025-02-07T16:00:00.000Z","","",""
"b4ac6bfe-e2f1-4884-bf36-1a4e572b3700","CMRP25020048","JMO","URC BCFG","URC Malvar NSL_Supply & Install Utility Flowmeters","OP60","Submitted","GO","17233535.6","2025-02-06T16:00:00.000Z","2025-08-28T16:00:00.000Z","2025-09-02T16:00:00.000Z","22-July, Buyer requested for rev 2 offer: for Aug clarification by Sir Levi; Via nego with D+H; 29Aug Clarification & Rev BoM/SoW updated offer due 03Sep"
"3fdec9e8-492e-4c87-b1da-750f0cc4535c","CMRP25020055","ISP","Amherst Laboratories Inc.","Amherst CMMS","OP30","Submitted","GO","1530000","2025-02-06T16:00:00.000Z","2025-01-30T16:00:00.000Z","",""
"52f2add6-5fb3-42ce-a21c-5ed4eb27b6e0","CMRP25020061","JMO","URC BCFG","URC Malvar NSL_Electrical Works Site Development Lightings","LOST","Submitted","GO","18140891.35","2025-02-06T16:00:00.000Z","2025-02-06T16:00:00.000Z","2025-02-23T16:00:00.000Z","Lost to SSW acc to buyer (Levi Gealogo), 14Apr"
"1f130244-cd17-419c-98d9-0443c03beec8","CMRP25020038","NSG","WHITEPORT, Inc.","WPI Napsan Palawan Panel Board Supply","OP30","Submitted","GO","669697.08","2025-02-05T16:00:00.000Z","2025-02-05T16:00:00.000Z","2025-02-05T16:00:00.000Z",""
"bec144ff-5cc6-49c8-8908-1a2735bb7441","CMRP25020037","NSG","Net Pacific, Inc.","NPI Installation of Ethernet Switch","Inactive","Submitted","GO","20000","2025-02-05T16:00:00.000Z","2025-02-05T16:00:00.000Z","2025-02-05T16:00:00.000Z",""
"c3fd8feb-c81a-4543-9d4c-b25613fbd968","CMRP25020084","RTR","Siemens","Siemens WILMAR Gingoog PCS7 Services","Inactive","Submitted","GO","3371250.11","2025-02-04T16:00:00.000Z","2025-02-03T16:00:00.000Z","","send NDA"
"8e904723-a6be-43d7-99c6-6fcb0b1c3add","","","","Netpac STT BMS Desigo V6 transfer","","","","","2025-02-04T16:00:00.000Z","","",""
"8ec0834e-b274-4d43-b197-d43ccb74a2b8","CMRP22070350","ISP","Bloom with Looms Logistics","BWLLI PV Solar Rooftop System","Inactive","Submitted","GO","5211494.93","2025-02-04T16:00:00.000Z","2025-02-04T16:00:00.000Z","","Re-open of New Opportunity from 2022-2023 of Shaye's Acct"
"e8f2f57f-3d08-49a3-aa73-088ab53ce002","","ISP","Bloom with Looms Logistics","BWLLI Electrical Improvement Ciruit Breaker","Inactive","Submitted","GO","1159228.95","2025-02-04T16:00:00.000Z","2025-02-04T16:00:00.000Z","",""
"6eedfbc3-6cbb-4415-a2e2-554df3b27482","CMRP25020083","RTR","Siemens","Siemens WILMAR Roxas PCS7 Services","OP60","Submitted","GO","3245632.15","2025-02-04T16:00:00.000Z","2025-02-03T16:00:00.000Z","","send NDA"
"0eb5038d-907e-43f3-a1a1-73245bbe0afd","CMRP24120511","LOS","Northern Cement Corporation","NCC Supply and Delivery of Centralized Maintenance Building Electrical Panels","OP90","Submitted","GO","1979826.19","2025-02-03T16:00:00.000Z","2025-01-19T16:00:00.000Z","2025-02-03T16:00:00.000Z","mar31
Q4 awarding"
"08f74ec5-be5a-4586-9549-b48921af1d50","CMRP25020033","LOS","Servequest","Supply & Installation of Jet fan","OP60","Submitted","GO","3827970.98","2025-02-03T16:00:00.000Z","","",""
"5a369dab-2020-440a-ac72-f7d95139de87","","","URC SURE","SONEDCO- replacement of SCADA, Orion Mx RTU (PR nO. 1200014938)","","","DECLINE","","2025-02-03T16:00:00.000Z","2025-02-03T16:00:00.000Z","",""
